arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	crit_path_total_internal_heap_pushes	crit_path_total_internal_heap_pops	crit_path_total_external_heap_pushes	crit_path_total_external_heap_pops	crit_path_total_external_SOURCE_pushes	crit_path_total_external_SOURCE_pops	crit_path_total_internal_SOURCE_pushes	crit_path_total_internal_SOURCE_pops	crit_path_total_external_SINK_pushes	crit_path_total_external_SINK_pops	crit_path_total_internal_SINK_pushes	crit_path_total_internal_SINK_pops	crit_path_total_external_IPIN_pushes	crit_path_total_external_IPIN_pops	crit_path_total_internal_IPIN_pushes	crit_path_total_internal_IPIN_pops	crit_path_total_external_OPIN_pushes	crit_path_total_external_OPIN_pops	crit_path_total_internal_OPIN_pushes	crit_path_total_internal_OPIN_pops	crit_path_total_external_CHANX_pushes	crit_path_total_external_CHANX_pops	crit_path_total_internal_CHANX_pushes	crit_path_total_internal_CHANX_pops	crit_path_total_external_CHANY_pushes	crit_path_total_external_CHANY_pops	crit_path_total_internal_CHANY_pushes	crit_path_total_internal_CHANY_pops	crit_path_rt_node_SOURCE_pushes	crit_path_rt_node_SINK_pushes	crit_path_rt_node_IPIN_pushes	crit_path_rt_node_OPIN_pushes	crit_path_rt_node_CHANX_pushes	crit_path_rt_node_CHANY_pushes	crit_path_adding_all_rt	crit_path_adding_high_fanout_rt	crit_path_total_number_of_adding_all_rt_from_calling_high_fanout_rt	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
fixed_grid.xml	raygentop.v	common	655.25	odin	1.53 GiB		21.04	1603056	-1	-1	3	1.36	-1	-1	43860	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	813580	214	305	2963	2869	1	1445	639	25	25	625	-1	25x25	671.4 MiB	219.45	11921	794.5 MiB	55.56	0.60	4.29476	-2548.38	-4.29476	4.29476	34.32	0.0514809	0.0458591	5.83503	5.18114	56	24143	28	3.19446e+07	9.20413e+06	2.27235e+06	3635.76	179.33	19.7304	17.9161	68115	457904	-1	21372	20	6314	13585	3473874	822620	0	0	3473874	822620	13245	8664	0	0	115542	111869	0	0	122770	115613	0	0	14032	9782	0	0	1610162	283425	0	0	1598123	293267	0	0	13245	0	0	7003	24768	24471	131583	362	2	4.75529	4.75529	-3119.32	-4.75529	0	0	2.89946e+06	4639.14	4.72	15.42	15.98	-1	-1	4.72	2.57381	2.3798	
column_io.xml	raygentop.v	common	640.28	odin	1.53 GiB		21.03	1603176	-1	-1	3	1.34	-1	-1	43892	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	789464	214	305	2963	2869	1	1445	639	25	25	625	io	auto	642.0 MiB	221.57	11304	771.0 MiB	47.60	0.57	4.44061	-2571.11	-4.44061	4.44061	31.17	0.0539528	0.0475705	5.09064	4.51038	50	25739	42	2.82259e+07	9.20413e+06	1.88190e+06	3011.03	181.06	21.014	19.1334	58512	365993	-1	20980	16	6037	13732	3664201	785611	0	0	3664201	785611	13447	8392	0	0	124374	121435	0	0	129782	124475	0	0	13933	9021	0	0	1698354	260026	0	0	1684311	262262	0	0	13447	0	0	7486	27445	26026	143101	289	31	4.86979	4.86979	-3007.19	-4.86979	0	0	2.41964e+06	3871.43	3.92	13.94	13.06	-1	-1	3.92	2.13152	1.97089	
multiwidth_blocks.xml	raygentop.v	common	567.90	odin	1.53 GiB		20.85	1601996	-1	-1	3	1.31	-1	-1	43852	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	797996	214	305	2963	2869	1	1445	639	19	19	361	io clb	auto	649.2 MiB	221.47	10755	779.3 MiB	50.41	0.54	4.42441	-2539.12	-4.42441	4.42441	17.52	0.0542436	0.0480576	5.20983	4.61682	72	23647	43	1.65001e+07	9.20413e+06	1.34933e+06	3737.77	138.35	21.4562	19.508	37681	251225	-1	19701	18	5404	11795	3363278	895548	0	0	3363278	895548	11598	7496	0	0	111685	108121	0	0	117868	111818	0	0	12117	8017	0	0	1577475	343750	0	0	1532535	316346	0	0	11598	0	0	6259	23288	21186	117637	215	7	4.83252	4.83252	-3055.2	-4.83252	0	0	1.70087e+06	4711.55	2.35	13.85	8.16	-1	-1	2.35	2.28617	2.11756	
non_column.xml	raygentop.v	common	837.94	odin	1.58 GiB		75.99	1659948	-1	-1	3	1.31	-1	-1	43728	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	870508	214	305	2963	2869	1	1445	639	33	33	1089	io	auto	694.2 MiB	223.73	14059	850.1 MiB	48.11	0.55	4.43653	-2677.7	-4.43653	4.43653	91.44	0.052348	0.0463111	5.11419	4.52372	44	31686	46	5.44432e+07	9.20413e+06	2.74036e+06	2516.40	190.96	18.6487	16.9669	93774	543488	-1	24339	21	7648	17881	5148289	1221091	0	0	5148289	1221091	17503	11348	0	0	163826	159638	0	0	177336	164429	0	0	18207	12276	0	0	2347450	435495	0	0	2423967	437905	0	0	17503	0	0	9929	46055	42907	198521	384	1	5.00637	5.00637	-3214.51	-5.00637	0	0	3.56397e+06	3272.70	2.69	9.55	9.84	-1	-1	2.69	1.41878	1.3209	
non_column_tall_aspect_ratio.xml	raygentop.v	common	864.05	odin	1.58 GiB		76.44	1659888	-1	-1	3	1.31	-1	-1	43860	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	882100	214	305	2963	2869	1	1445	639	23	46	1058	io	auto	704.4 MiB	221.79	13260	861.4 MiB	44.87	0.49	4.41091	-2682.34	-4.41091	4.41091	86.90	0.0533087	0.0472261	4.94636	4.38333	48	29700	34	5.05849e+07	9.20413e+06	2.97514e+06	2812.04	219.79	19.9003	18.1063	94091	580072	-1	22989	22	7265	16638	3792630	902688	0	0	3792630	902688	16331	10626	0	0	135654	132280	0	0	146781	136007	0	0	16927	11366	0	0	1743201	307657	0	0	1733736	304752	0	0	16331	0	0	9143	38950	40371	184172	347	107	5.00685	5.00685	-3104.47	-5.00685	0	0	3.78429e+06	3576.83	2.80	8.73	10.15	-1	-1	2.80	1.4763	1.37254	
non_column_wide_aspect_ratio.xml	raygentop.v	common	874.67	odin	1.58 GiB		75.85	1660084	-1	-1	3	1.30	-1	-1	43888	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	872388	214	305	2963	2869	1	1445	639	43	22	946	io	auto	690.5 MiB	223.79	14287	851.9 MiB	50.38	0.68	4.38153	-2847.27	-4.38153	4.38153	75.90	0.0559315	0.049701	5.36695	4.74888	46	29647	49	4.55909e+07	9.20413e+06	2.51368e+06	2657.17	236.06	22.0816	20.0993	82812	491362	-1	24942	24	8042	18156	4508029	1084694	0	0	4508029	1084694	17753	11843	0	0	159145	155003	0	0	173681	159495	0	0	18387	12639	0	0	2060245	375223	0	0	2078818	370491	0	0	17753	0	0	9794	42866	40339	197161	406	1	5.32935	5.32935	-3410.76	-5.32935	0	0	3.22336e+06	3407.36	2.32	9.79	8.72	-1	-1	2.32	1.58632	1.47375	
custom_sbloc.xml	raygentop.v	common	675.13	odin	1.53 GiB		20.97	1601936	-1	-1	3	1.33	-1	-1	43848	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	798368	214	305	2963	2869	1	1445	639	19	19	361	io clb	auto	649.4 MiB	219.47	10691	779.7 MiB	50.29	0.59	4.33091	-2480.09	-4.33091	4.33091	17.11	0.0538131	0.0476334	5.23676	4.63499	66	22976	47	1.65001e+07	9.20413e+06	1.23666e+06	3425.64	249.03	30.1284	27.4446	36241	236445	-1	18829	16	5650	12612	3442841	837124	0	0	3442841	837124	12354	7931	0	0	120724	117546	0	0	126728	120851	0	0	12947	8566	0	0	1547303	300967	0	0	1622785	281263	0	0	12354	0	0	6767	23723	22874	125171	290	40	4.70595	4.70595	-2949.14	-4.70595	0	0	1.54461e+06	4278.69	2.10	13.33	7.92	-1	-1	2.10	2.11108	1.95469	
multiple_io_types.xml	raygentop.v	common	1287.51	odin	1.53 GiB		20.93	1602124	-1	-1	3	1.32	-1	-1	43732	-1	-1	112	214	0	8	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	1249556	214	305	2963	2869	1	1445	639	67	67	4489	io_left	auto	640.1 MiB	311.10	23509	1220.3 MiB	7.32	0.24	4.42114	-3292.37	-4.42114	4.42114	375.88	0.0278681	0.0248741	1.03384	0.922043	56	37231	40	2.48753e+08	9.20413e+06	1.37773e+07	3069.12	280.11	9.15644	8.43128	415449	2586128	-1	34415	23	7702	16977	5424204	1321564	0	0	5424204	1321564	16571	10571	0	0	138705	134547	0	0	151592	139182	0	0	16863	11340	0	0	2564083	530272	0	0	2536390	495652	0	0	16571	0	0	8937	42760	51131	194493	410	4	5.12134	5.12134	-3757.91	-5.12134	0	0	1.75917e+07	3918.84	14.35	10.77	43.02	-1	-1	14.35	1.50352	1.39797	
