arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	crit_path_total_internal_heap_pushes	crit_path_total_internal_heap_pops	crit_path_total_external_heap_pushes	crit_path_total_external_heap_pops	crit_path_total_external_SOURCE_pushes	crit_path_total_external_SOURCE_pops	crit_path_total_internal_SOURCE_pushes	crit_path_total_internal_SOURCE_pops	crit_path_total_external_SINK_pushes	crit_path_total_external_SINK_pops	crit_path_total_internal_SINK_pushes	crit_path_total_internal_SINK_pops	crit_path_total_external_IPIN_pushes	crit_path_total_external_IPIN_pops	crit_path_total_internal_IPIN_pushes	crit_path_total_internal_IPIN_pops	crit_path_total_external_OPIN_pushes	crit_path_total_external_OPIN_pops	crit_path_total_internal_OPIN_pushes	crit_path_total_internal_OPIN_pops	crit_path_total_external_CHANX_pushes	crit_path_total_external_CHANX_pops	crit_path_total_internal_CHANX_pushes	crit_path_total_internal_CHANX_pops	crit_path_total_external_CHANY_pushes	crit_path_total_external_CHANY_pops	crit_path_total_internal_CHANY_pushes	crit_path_total_internal_CHANY_pops	crit_path_rt_node_SOURCE_pushes	crit_path_rt_node_SINK_pushes	crit_path_rt_node_IPIN_pushes	crit_path_rt_node_OPIN_pushes	crit_path_rt_node_CHANX_pushes	crit_path_rt_node_CHANY_pushes	crit_path_adding_all_rt	crit_path_adding_high_fanout_rt	crit_path_total_number_of_adding_all_rt_from_calling_high_fanout_rt	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_mem32K_40nm.xml	ch_intrinsics.v	common	65.36	vpr	444.59 MiB		4.52	73004	-1	-1	3	0.30	-1	-1	37744	-1	-1	70	99	1	0	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	455260	99	130	363	493	1	255	300	12	12	144	clb	auto	101.4 MiB	1.96	651	360.0 MiB	8.56	0.12	2.12937	-209.611	-2.12937	2.12937	6.20	0.00665478	0.00589763	0.402211	0.359133	38	1327	20	5.66058e+06	4.32058e+06	306247.	2126.71	19.50	2.07479	1.9128	10492	58364	-1	1152	12	739	1046	92976	29786	0	0	92976	29786	1046	868	0	0	5086	4854	0	0	5829	5086	0	0	5474	3557	0	0	38501	8370	0	0	37040	7051	0	0	1046	0	0	316	374	271	2875	0	0	2.59213	2.59213	-230.045	-2.59213	0	0	388532.	2698.14	0.67	1.13	2.54	-1	-1	0.67	0.196039	0.181857	
k6_N10_mem32K_40nm.xml	diffeq1.v	common	128.88	vpr	538.17 MiB		3.97	59624	-1	-1	15	0.45	-1	-1	37832	-1	-1	52	162	0	5	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	551084	162	96	999	932	1	707	315	16	16	256	mult_36	auto	146.9 MiB	5.83	5727	469.8 MiB	18.64	0.23	20.0262	-1714.67	-20.0262	20.0262	12.01	0.0236389	0.0215483	2.20766	2.01364	48	10769	39	1.21132e+07	4.78249e+06	721839.	2819.68	52.13	6.97227	6.48451	21168	139178	-1	9509	27	3851	8094	2113049	494039	0	0	2113049	494039	8094	5169	0	0	86921	85014	0	0	91438	87113	0	0	35315	18326	0	0	945166	152492	0	0	946115	145925	0	0	8094	0	0	4528	11579	12049	75066	0	0	21.894	21.894	-1860.91	-21.894	0	0	926152.	3617.78	0.72	4.70	2.50	-1	-1	0.72	0.757742	0.714994	
k6_N10_mem32K_40nm.xml	single_wire.v	common	12.41	vpr	219.91 MiB		2.50	38244	-1	-1	1	0.01	-1	-1	32852	-1	-1	0	1	0	0	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	225184	1	1	1	2	0	1	2	3	3	9	-1	auto	73.2 MiB	0.02	2	212.8 MiB	0.01	0.00	0.205011	-0.205011	-0.205011	nan	0.29	0.000144197	0.000138277	0.000782887	0.000598169	2	1	1	53894	0	1165.58	129.509	0.20	0.00191397	0.00139253	254	297	-1	1	1	1	1	17	8	0	0	17	8	1	1	0	0	4	1	0	0	8	4	0	0	1	1	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.211201	nan	-0.211201	-0.211201	0	0	1165.58	129.509	0.00	0.01	0.08	-1	-1	0.00	0.00082196	0.000595706	
k6_N10_mem32K_40nm.xml	single_ff.v	common	12.48	vpr	221.06 MiB		2.50	38376	-1	-1	1	0.00	-1	-1	32940	-1	-1	1	2	0	0	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	226368	2	1	3	4	1	3	4	3	3	9	-1	auto	73.4 MiB	0.03	4	214.0 MiB	0.01	0.00	0.570641	-0.944653	-0.570641	0.570641	0.29	0.000166459	0.000158028	0.00096232	0.000758054	2	2	2	53894	53894	1165.58	129.509	0.21	0.00279991	0.00205105	254	297	-1	2	2	3	3	69	44	0	0	69	44	3	3	0	0	18	17	0	0	18	18	0	0	21	3	0	0	5	2	0	0	4	1	0	0	3	0	0	0	0	0	3	0	0	0.577715	0.577715	-0.9588	-0.577715	0	0	1165.58	129.509	0.00	0.01	0.08	-1	-1	0.00	0.00134394	0.000995049	
k6_N10_mem32K_40nm_i_or_o.xml	ch_intrinsics.v	common	115.74	vpr	528.41 MiB		4.52	72720	-1	-1	3	0.31	-1	-1	37748	-1	-1	70	99	1	0	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	541088	99	130	363	493	1	255	300	19	19	361	o	auto	105.7 MiB	2.41	800	464.0 MiB	10.61	0.13	2.24791	-230.459	-2.24791	2.24791	26.88	0.00665199	0.00600104	0.503827	0.453051	40	1280	16	1.79173e+07	4.32058e+06	906867.	2512.10	38.91	2.11424	1.94954	26078	180499	-1	1241	12	778	1126	134073	41570	0	0	134073	41570	1126	867	0	0	6279	5741	0	0	9069	6279	0	0	5901	3671	0	0	52902	11754	0	0	58796	13258	0	0	1126	0	0	384	402	580	3540	0	0	2.55107	2.55107	-252.035	-2.55107	0	0	1.13758e+06	3151.19	0.97	0.59	3.18	-1	-1	0.97	0.104512	0.0976323	
k6_N10_mem32K_40nm_i_or_o.xml	diffeq1.v	common	163.33	vpr	617.50 MiB		3.98	59784	-1	-1	15	0.43	-1	-1	37864	-1	-1	52	162	0	5	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	632324	162	96	999	932	1	707	315	24	24	576	i	auto	156.1 MiB	6.58	7207	545.7 MiB	9.69	0.12	20.2142	-1837.38	-20.2142	20.2142	42.54	0.012429	0.0113118	1.23226	1.12719	40	12238	26	3.08128e+07	4.78249e+06	1.48112e+06	2571.38	47.84	4.49934	4.20167	42850	294312	-1	11047	26	3966	8287	2230724	516845	0	0	2230724	516845	8287	5019	0	0	90984	88638	0	0	96712	91252	0	0	35995	18331	0	0	1025429	157453	0	0	973317	156152	0	0	8287	0	0	4604	12105	13169	78825	0	0	22.0014	22.0014	-1964.22	-22.0014	0	0	1.85846e+06	3226.49	1.57	4.83	5.20	-1	-1	1.57	0.734273	0.692758	
k6_N10_mem32K_40nm_i_or_o.xml	single_wire.v	common	12.69	vpr	221.74 MiB		2.46	38476	-1	-1	1	0.00	-1	-1	32728	-1	-1	0	1	0	0	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	227064	1	1	1	2	0	1	2	4	4	16	i	auto	72.9 MiB	0.03	3	213.3 MiB	0.01	0.00	0.205011	-0.205011	-0.205011	nan	0.26	0.000145702	0.000140289	0.000752544	0.000622221	4	2	1	215576	0	2092.17	130.760	0.36	0.00214295	0.0016254	324	600	-1	2	1	1	1	18	8	0	0	18	8	1	1	0	0	4	1	0	0	8	4	0	0	1	1	0	0	2	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0.229376	nan	-0.229376	-0.229376	0	0	3281.68	205.105	0.01	0.01	0.10	-1	-1	0.01	0.000839313	0.000567267	
k6_N10_mem32K_40nm_i_or_o.xml	single_ff.v	common	12.80	vpr	222.34 MiB		2.49	38544	-1	-1	1	0.01	-1	-1	32800	-1	-1	1	2	0	0	success	9438425-dirty	release IPO VTR_ASSERT_LEVEL=3 sanitizers	GNU 9.4.0 on Linux-5.10.35-v8 x86_64	2023-03-13T17:39:26	gh-actions-runner-vtr-auto-spawned14	/root/vtr-verilog-to-routing/vtr-verilog-to-routing	227676	2	1	3	4	1	3	4	4	4	16	i	auto	72.9 MiB	0.04	5	213.9 MiB	0.01	0.00	0.669261	-1.04327	-0.669261	0.669261	0.26	0.000185297	0.000176227	0.000962915	0.000749766	6	3	1	215576	53894	3281.68	205.105	0.39	0.00285552	0.00204329	340	760	-1	4	2	4	4	89	48	0	0	89	48	4	4	0	0	14	12	0	0	18	14	0	0	22	8	0	0	16	8	0	0	15	2	0	0	4	0	0	0	0	0	4	0	0	0.652118	0.652118	-1.05145	-0.652118	0	0	4601.64	287.602	0.01	0.01	0.11	-1	-1	0.01	0.00133477	0.000978064	
